original_feature,feature_name,coefficient,abs_coefficient,p_value,confint_lb,confint_ub,pseudo_r2,individual_auc,individual_log_loss
diag,diag_PC105,0.028073662013860353,0.028073662013860353,0.7935698242948055,-0.1822001895775387,0.2383475136052594,0.0,0.5,0.6931471805599453
diag,diag_PC106,0.29793533352073837,0.29793533352073837,0.006045466065459637,0.08523188876723739,0.5106387782742393,0.00010930017480259568,0.49186076139915,0.6930714194519462
diag,diag_PC107,-2.6689907000172872e-05,2.6689907000172872e-05,0.9998037847896797,-0.2127463806868952,0.21269300087289486,0.0,0.5,0.6931471805599453
diag,diag_PC108,-0.05166830592429544,0.05166830592429544,0.6462885384621999,-0.27233467295665736,0.16899806110806648,0.0,0.5,0.6931471805599453
diag,diag_PC109,0.018726941513194737,0.018726941513194737,0.8629128825382142,-0.19384686563254688,0.23130074865893635,2.1946452435583907e-05,0.48448905275479714,0.6931319684383163
diag,diag_PC110,0.00023861182424146228,0.00023861182424146228,0.9983699167532081,-0.22867687871020845,0.22915410235869135,0.0,0.5,0.6931471805599453
diag,diag_PC111,0.0003530567047356409,0.0003530567047356409,0.9976314374741351,-0.23275231352332915,0.23345842693280044,0.0,0.5,0.6931471805599453
diag,diag_PC112,0.002536056399155212,0.002536056399155212,0.9826112240589622,-0.22552378572276488,0.23059589852107532,0.0,0.5,0.6931471805599453
diag,diag_PC113,0.010062622322774266,0.010062622322774266,0.9278227171187003,-0.20766339403626227,0.22778863868181082,0.0,0.5,0.6931471805599453
diag,diag_PC114,-0.0009456700170746439,0.0009456700170746439,0.9935569773829345,-0.23047519131212832,0.228583851277979,2.271054922309279e-05,0.49332224704049044,0.6931314388067823
diag,diag_PC115,-9.557624447277726e-05,9.557624447277726e-05,0.9993474772965592,-0.22915469915591585,0.22896354666697027,0.0,0.5,0.6931471805599453
diag,diag_PC116,0.10140725108923176,0.10140725108923176,0.3746965903904744,-0.12249060087806019,0.3253051030565237,0.0,0.5,0.6931471805599453
diag,diag_PC117,-0.07291855535205104,0.07291855535205104,0.528301914701766,-0.29955857940664815,0.1537214687025461,3.989625520839368e-05,0.4947155350210164,0.6931195265831327
diag,diag_PC118,0.12523263819233701,0.12523263819233701,0.2888037023574328,-0.1061636455414742,0.35662892192614826,0.00012204223034573136,0.49921286555134536,0.6930625873320719
diag,diag_PC119,0.013213793837949715,0.013213793837949715,0.9154878952501297,-0.23084102988538974,0.25726861756128916,0.0,0.5,0.6931471805599453
diag,diag_PC120,-0.0002441150553892026,0.0002441150553892026,0.9984755732402752,-0.25067105328124256,0.2501828231704642,1.924928840857376e-05,0.49491950167653476,0.6931338379699571
diag,diag_PC121,-0.00039102282603107534,0.00039102282603107534,0.9975066450123737,-0.2456419147509671,0.24485986909890498,1.6094791859044832e-05,0.5077897742099092,0.6931360245003465
diag,diag_PC122,-0.0003460094934194366,0.0003460094934194366,0.9977874353264093,-0.2449056521216706,0.24421363313483174,0.0,0.5,0.6931471805599453
diag,diag_PC123,-3.963260417012814e-05,3.963260417012814e-05,0.9997427630074753,-0.24098161872583185,0.24090235351749162,0.0,0.5,0.6931471805599453
diag,diag_PC124,0.0001658280643736974,0.0001658280643736974,0.9989651247497837,-0.2504238719384846,0.250755528067232,0.0,0.5,0.6931471805599453
diag,diag_PC125,0.03131589454284999,0.03131589454284999,0.8028700769310004,-0.2145586200612899,0.2771904091469899,0.0,0.5,0.6931471805599453
diag,diag_PC126,-0.00017169130955673657,0.00017169130955673657,0.9989325495727468,-0.25170399903628626,0.2513606164171728,4.1678165619951635e-05,0.506185475310162,0.6931182914569549
diag,diag_PC127,0.131495056473466,0.131495056473466,0.283812262935192,-0.10896864774679929,0.37195876069373124,0.00017671409729103082,0.500591502994731,0.6930246916816428
diag,diag_PC128,-0.0234672946960925,0.0234672946960925,0.8514097662762306,-0.26901288887799824,0.22207829948581323,0.0,0.5,0.6931471805599453
diag,diag_PC129,-0.4806902099517194,0.4806902099517194,0.00022404194609526584,-0.7359871170238625,-0.22539330287957632,0.00033321500243999047,0.49949115225165297,0.6929162135204837
diag,diag_PC130,0.09305803018452267,0.09305803018452267,0.4623522799398594,-0.15510177641679052,0.3412178367858359,6.175098259231238e-05,0.5040980639606893,0.6931043780404647
diag,diag_PC131,0.000192634243637478,0.000192634243637478,0.9987923150040114,-0.24925130858239156,0.2496365770696665,0.0,0.5,0.6931471805599453
diag,diag_PC132,-0.11420214018489018,0.11420214018489018,0.3983627504363141,-0.3792362256024844,0.15083194523270405,9.02640229802909e-05,0.5006920506709203,0.6930846143069105
diag,diag_PC133,-0.22265807496641316,0.22265807496641316,0.09759689767457669,-0.4860884519753421,0.04077230204251581,0.0001426335845454707,0.4963109550857746,0.6930483144929644
diag,diag_PC134,0.00021444405801679593,0.00021444405801679593,0.9987757193080604,-0.2737070762121797,0.2741359643282133,0.0,0.5,0.6931471805599453
diag,diag_PC135,0.06925167162525234,0.06925167162525234,0.6060054652689923,-0.1939056810308656,0.3324090242813703,2.0163228817926537e-05,0.49274501250816216,0.6931332044747391
diag,diag_PC136,-0.005518982656284417,0.005518982656284417,0.9661655459134983,-0.2605323463672769,0.24949438105470806,2.7212752882088687e-05,0.5016535145669248,0.6931283181170098
diag,diag_PC137,0.31138758072604256,0.31138758072604256,0.016475088365595747,0.05690486887049906,0.565870292581586,0.0001088675584901555,0.5093593984872596,0.6930717193187234
diag,diag_PC138,0.10368824745813557,0.10368824745813557,0.42164549099650017,-0.14921728275586818,0.3565937776721393,0.0,0.5,0.6931471805599453
diag,diag_PC139,-0.1182774216592938,0.1182774216592938,0.3731267350218457,-0.37856643304086285,0.1420115897222753,0.0,0.5,0.6931471805599453
diag,diag_PC140,0.09314439785112835,0.09314439785112835,0.4771874951874788,-0.16368308517459282,0.3499718808768495,0.0,0.5,0.6931471805599453
diag,diag_PC141,-0.1468604693366929,0.1468604693366929,0.28103753747978155,-0.41387890723944315,0.12015796856605737,0.00013536511132372642,0.5090110336140012,0.693053352614685
diag,diag_PC142,0.032668263915929315,0.032668263915929315,0.803815311403647,-0.2250860140447279,0.2904225418765865,3.0363935076715975e-05,0.4895060141167044,0.6931261338839562
diag,diag_PC143,0.39812679356575853,0.39812679356575853,0.001751317209413683,0.14878619835759946,0.6474673887739176,0.00020970452663848782,0.4826628963010878,0.6930018244585552
diag,diag_PC144,0.00027115775447713035,0.00027115775447713035,0.9984050207091832,-0.2655931259942393,0.2661354415031935,0.0,0.5,0.6931471805599453
diag,diag_PC145,0.07326943164869092,0.07326943164869092,0.609249908369911,-0.20768252613009713,0.354221389427479,0.0,0.5,0.6931471805599453
diag,diag_PC146,-0.15550697199596777,0.15550697199596777,0.2927820894691888,-0.4452214340217523,0.13420749002981672,2.5812407266956328e-05,0.49788717340649563,0.6931292887626247
diag,diag_PC147,0.30251940862351573,0.30251940862351573,0.034273840713969994,0.02241919729698233,0.5826196199500491,4.18828756950651e-05,0.49577387438791476,0.6931181495627435
diag,diag_PC148,-0.011726950682905538,0.011726950682905538,0.9366188391078478,-0.3007687772032705,0.27731487583745945,3.364018866114371e-05,0.4970949770418258,0.6931238629580213
diag,diag_PC149,0.00015229417962142898,0.00015229417962142898,0.999265383622334,-0.32404989655456307,0.3243544849138059,6.266746361005548e-05,0.4929364893778629,0.6931037427842311
diag,diag_PC150,0.2756150455590853,0.2756150455590853,0.10878744528451811,-0.06123645716750925,0.6124665482856798,0.00015687682450271634,0.5024945215536094,0.693038441831346
diag,diag_PC151,0.05648585831720449,0.05648585831720449,0.719349503883284,-0.251621009448384,0.364592726082793,0.0001023836649786114,0.5043780183138605,0.69307621361123
diag,diag_PC152,-0.20998262789647215,0.20998262789647215,0.16471386736180094,-0.5061993159326312,0.08623406013968687,8.834391088796689e-05,0.4992628430709559,0.6930859452271937
diag,diag_PC153,-0.07679050418206018,0.07679050418206018,0.6029596978617344,-0.36614657415605273,0.21256556579193236,5.9428698359398346e-05,0.5068253655054045,0.6931059877252331
diag,diag_PC154,-0.0013966795515764584,0.0013966795515764584,0.9924175441874954,-0.2894505112671562,0.2866571521640033,0.0,0.5,0.6931471805599453
diag,diag_PC155,0.0001201662088025427,0.0001201662088025427,0.999354674217388,-0.2910833418839737,0.29132367430157885,0.0,0.5,0.6931471805599453
diag,diag_PC156,-0.00015244803259353867,0.00015244803259353867,0.9991952789452498,-0.29641017956825055,0.2961052835030634,0.0,0.5,0.6931471805599453
diag,diag_PC157,0.2983631845004257,0.2983631845004257,0.047994962073022895,0.0026328730839768055,0.5940934959168747,0.00013826793851690056,0.49935270184265684,0.6930513405282005
diag,diag_PC158,0.000346244079817934,0.000346244079817934,0.9981765593646688,-0.2966039795621124,0.2972964677217482,0.0,0.5,0.6931471805599453
diag,diag_PC159,0.00017726353794046476,0.00017726353794046476,0.9990502655993787,-0.29170684353293774,0.29206137060881865,0.0,0.5,0.6931471805599453
diag,diag_PC160,0.00036456381802235145,0.00036456381802235145,0.9980653245459856,-0.29432063551468807,0.2950497631507328,4.623237172063366e-05,0.49670105722147284,0.6931151347218365
diag,diag_PC161,0.07827099144438295,0.07827099144438295,0.6052640943461034,-0.21854895224711796,0.3750909351358838,2.7259679293289985e-05,0.5090050903993424,0.6931282855901002
diag,diag_PC162,-0.19887657459287844,0.19887657459287844,0.18734229447700934,-0.49451459632292044,0.09676144713716356,2.2530696577871545e-05,0.5027129090420168,0.6931315634711362
diag,diag_PC163,-0.12592774415295116,0.12592774415295116,0.43210592906259593,-0.440106055052484,0.1882505667465817,3.7332226293096404e-05,0.5075437088905959,0.6931213038325462
diag,diag_PC164,-0.009922009329715143,0.009922009329715143,0.9506243639786205,-0.3239748717459638,0.3041308530865335,2.4781553695008007e-05,0.4836231381704761,0.6931300032958717
diag,diag_PC165,-2.8276066105444603e-05,2.8276066105444603e-05,0.99985152210626,-0.2978459688256546,0.2977894166934437,1.5118641349509687e-05,0.5030590718171872,0.69313670111632
diag,diag_PC166,0.016766023458203955,0.016766023458203955,0.9197028563579233,-0.30921190510135727,0.34274395201776514,1.6629181714189478e-05,0.5094181277388403,0.693135654089525
diag,diag_PC167,-0.00018330673412024717,0.00018330673412024717,0.9991090185081466,-0.32192174848340754,0.321555135015167,5.207346426661097e-05,0.502329999712104,0.6931110859850069
diag,diag_PC168,0.08162012077628705,0.08162012077628705,0.6102631216585499,-0.23224082742342167,0.3954810689759958,1.510382769320806e-05,0.4951125037824633,0.6931367113843641
diag,diag_PC169,0.08707046281298542,0.08707046281298542,0.646831458507569,-0.28540586887287855,0.4595467944988494,0.0,0.5,0.6931471805599453
diag,diag_PC170,-0.20632481828277294,0.20632481828277294,0.24798755187515753,-0.5563719133537262,0.14372227678818028,0.0001856408526540454,0.503414624902146,0.6930185041263314
diag,diag_PC171,0.08258481904677045,0.08258481904677045,0.6084524319440019,-0.23338276510975192,0.3985524032032928,0.0,0.5,0.6931471805599453
diag,diag_PC172,0.20852314633576483,0.20852314633576483,0.20517207182222585,-0.11406234724698547,0.5311086399185151,5.545666456363563e-05,0.5002822567554489,0.6931087409292598
diag,diag_PC173,-0.33725438735443425,0.33725438735443425,0.07194188547310709,-0.704585835733552,0.03007706102468355,0.00011885848151738099,0.48776284674622394,0.6930647941385959
diag,diag_PC174,-0.2438887180072914,0.2438887180072914,0.1476612268373927,-0.5740460565225887,0.08626862050800588,0.00012959398885914464,0.5048406043917002,0.69305735285195
diag,diag_PC175,0.0002527493894426683,0.0002527493894426683,0.9987324629522532,-0.3115806131409408,0.3120861119198261,0.0,0.5,0.6931471805599453
diag,diag_PC176,0.004287884724363052,0.004287884724363052,0.979075071903946,-0.3161343470631571,0.32471011651188314,6.87008311082149e-05,0.49903421842975404,0.6930995607725605
diag,diag_PC177,4.245099558661704e-05,4.245099558661704e-05,0.9997926545316862,-0.320131971077846,0.3202168730690193,0.0,0.5,0.6931471805599453
diag,diag_PC178,-5.276629208645671e-06,5.276629208645671e-06,0.9999751210734085,-0.3316844829641789,0.33167392970576165,0.0,0.5,0.6931471805599453
diag,diag_PC179,0.01634204703251818,0.01634204703251818,0.9219745553213281,-0.31067435503849944,0.3433584491035358,0.0,0.5,0.6931471805599453
diag,diag_PC180,-0.08700421477666495,0.08700421477666495,0.605934936225931,-0.4175567764279484,0.24354834687461854,3.636286690822388e-05,0.49121681922091665,0.6931219757412708
diag,diag_PC181,0.16419471096038346,0.16419471096038346,0.3138407677759556,-0.15532467338850026,0.4837140953092672,3.869805305989349e-05,0.49693904154522966,0.6931203571135737
diag,diag_PC182,-0.18310082389888907,0.18310082389888907,0.29445746835466347,-0.5254094620703431,0.159207814272565,2.9275425489028173e-05,0.5103523824006115,0.6931268883813079
diag,diag_PC183,0.0011205053865227135,0.0011205053865227135,0.9949291134393066,-0.34443708491560815,0.34667809568865354,2.8450226401299794e-05,0.49180855268557955,0.6931274603657289
diag,diag_PC184,-0.000417343017528439,0.000417343017528439,0.9981048872501093,-0.3448077115153363,0.3439730254802794,2.5112885453149048e-05,0.5080468086728974,0.6931297736341977
diag,diag_PC185,0.0003303094557222404,0.0003303094557222404,0.9985374688835917,-0.3528601433149935,0.353520762226438,0.0,0.5,0.6931471805599453
diag,diag_PC186,-0.09324525368918464,0.09324525368918464,0.6260263528981964,-0.46826907618837404,0.2817785688100048,2.3551199615390317e-05,0.4896222842832064,0.693130856112333
diag,diag_PC187,-0.3039445246276262,0.3039445246276262,0.08648563158452927,-0.6514593576859473,0.043570308430694926,0.00014815562241843327,0.4919076134095829,0.6930444869079818
diag,diag_PC188,-0.2570090943562785,0.2570090943562785,0.16254349756317787,-0.6177015106494391,0.10368332193688212,0.0002534515183824082,0.49442078924543065,0.6929715013545699
diag,diag_PC189,-0.00018819157364215376,0.00018819157364215376,0.9991350562855112,-0.34044400090450555,0.3400676177572213,0.0,0.5,0.6931471805599453
diag,diag_PC190,0.17398754436033495,0.17398754436033495,0.3145350951297179,-0.16507462237867318,0.513049711099343,2.5342886920687313e-05,0.5057026216605596,0.693129614209329
diag,diag_PC191,2.5906078969241904e-05,2.5906078969241904e-05,0.9998812159453541,-0.34103885076894486,0.34109066292688334,0.0,0.5,0.6931471805599453
diag,diag_PC192,0.00013335103864371556,0.00013335103864371556,0.9993812208262465,-0.3368853326512402,0.3371520347285276,0.0,0.5,0.6931471805599453
diag,diag_PC193,0.001922451741066292,0.001922451741066292,0.9911993406966284,-0.3396829571121103,0.3435278605942429,0.0,0.5,0.6931471805599453
diag,diag_PC194,5.3981683860256384e-05,5.3981683860256384e-05,0.9997534382488735,-0.34233046014566126,0.34243842351338183,0.0,0.5,0.6931471805599453
diag,diag_PC195,-0.0012964487303820686,0.0012964487303820686,0.9941326127244694,-0.34683776626815405,0.34424486880738986,1.917386628147444e-05,0.4958339941158959,0.6931338902485918
diag,diag_PC196,-4.782013416401936e-05,4.782013416401936e-05,0.9997852952433541,-0.3483549992972257,0.3482593590288976,3.3894475269913293e-05,0.4909908392413267,0.6931236866999754
diag,diag_PC197,-9.739719040735703e-05,9.739719040735703e-05,0.9995575637935381,-0.3443593706482705,0.3441645762674558,0.0,0.5,0.6931471805599453
diag,diag_PC198,0.07570651082978054,0.07570651082978054,0.6682490731160053,-0.2705376124960713,0.42195063415563233,2.1818628145986452e-05,0.499928553555393,0.6931320570393622
diag,diag_PC199,0.0017348389555206895,0.0017348389555206895,0.9920077478328446,-0.3377153320037337,0.3411850099147751,1.6642500978325536e-05,0.49476912961690234,0.6931356448573147
